creche_id_nature;nom;nature;agr;type;ag_cible;date_ouverture;nb_sections;horaire_ouverture;horaire_fermeture;adresse;code_postal;ville;telephone;email;societe;departement;region;siret;enseigne;enseigne_slug;geo_lat;geo_lng;espace_exterieur;repas;lait;couches;marque_blanche;affichage_logo_enseigne
203;LES MALICIEUX DE L'ALOUETTE;CEP;10;MIC;10;23/09/2013;0;08:30;19:00;18 rue du Champ de l'Alouette;75013;PARIS;09 81 71 62 80;paris.alouette@crechesetmalices.com;LPCR GROUPE;75;;528570229;;creches-et-malices;48.8613165;2.3576137000000017;True;True;True;True;False;True
105;MULHOUSE MAC (DSP);DSP;40;MAC;40;05/09/2011;0;07:30;18:30;Les Berges du Bassin - 128 avenue Robert Schumann;68200;MULHOUSE;03 83 22 19 02;mulhouse@lpcr.fr;LPCR MULHOUSE;68;;533771101;;;47.7587878;7.350627300000042;True;True;True;True;False;False
108;MEUDON;CEP;60;MAC;60;31/10/2011;0;07:30;18:45;5/7 rue Jeanne Braconnier;92360;MEUDON LA FORET;01 74 70 05 68;meudon@lpcr.fr;LPCR GROUPE;92;;528570229;;les-petits-chaperons-rouges;48.789249;2.2114535000000615;True;True;True;True;False;True
112;LYON 9;CEP;36;MAC;36;08/11/2011;0;08:00;18:30;14 rue Rhin et Danube;69009;LYON;04 74 72 32 27;lyon9@lpcr.fr;LPCR GROUPE;69;;528570229;;les-petits-chaperons-rouges;45.7829833;4.809162000000015;True;True;True;True;False;True
114_PART;La Maiouneta;PART;32;Mac;0;          ;0;07:00;19:00;1 avenue Gay;6000;Nice;;;;6;;;Crèches de France;creches-de-france;43.70474810;7.25490850;True;True;True;True;False;True
116_PART;Cantarella;PART;60;Mac;0;          ;0;07:00;19:00;116 avenue Sainte Marguerite;6200;Nice;;;;6;;;Crèches de France;creches-de-france;43.67835310;7.21353140;True;True;True;True;False;True
118_PART;Les Petits Pas d'Automne;PART;20;Mac;0;          ;0;06:30;19:30;14 bis rue du 11 Novembre 1918;27300;Bernay;;;;27;;;Crèches de France;creches-de-france;49.08951450;0.60388440;True;True;True;True;False;True
12_PART;La Cabane Enchantée;PART;30;Mac;0;          ;0;07:00;20:00;10 rue d'Alsace;15160;Olivet;;;;15;;;Crèches de France;creches-de-france;47.84124590;1.91860290;True;True;True;True;False;True
1259_PART;Na ! Carquefou - Cassiopée;PART;30;Mac;0;          ;2;08:00;19:00;26 boulevard Ampère;44470;Carquefou;;;;;;;Enfantillages;;47.300741;-1.502198;True;True;True;True;False;True
126;BOULOGNE BILLANCOURT;CEP;60;MAC;60;02/01/2013;0;08:00;19:00;43-45 avenue Edouard Vaillant;92100;BOULOGNE-BILLANCOURT;01 41 05 53 90;boulogne@lpcr.fr;LPCR GROUPE;92;;528570229;;les-petits-chaperons-rouges;48.83570290000001;2.251318900000001;True;True;True;True;False;True
1262_PART;La Maison d'Irène;PART;24;MAC;0;          ;0;06:30;20:30;15 Boulevard Blaise Doumerc;82000;Montauban;;;;;;;LA MAISON D'IRENE;;44.01258300000001;1.3629880999999386;True;True;True;True;False;True
1265_PART;Les P'tits Normands d'Evreux;PART;10;Micro-crèche;0;01/09/2015;1;07:00;19:00;337 rue Gay Lussac;27000;Evreux;;;;27;;;LES P'TITS NORMANDS;;49.02567210000001;1.1839407999999594;True;True;False;False;False;True
1278_PART;Les Bébés du Bouldou;PART;10;Micro-crèche;0;          ;1;;;Les Jardins de la Maresque - Le Bouldou;12510;Druelle;;;;12;;;Crèches Expansion;;44.3679955;2.5178562999999485;False;False;False;False;False;True
13;LIMOGES;DGP;40;MAC;40;27/08/2007;0;07:00;19:30;18 rue Fernand Malinvaud;87000;LIMOGES;05 55 48 00 81;limoges@lpcr.fr;LPCR GROUPE;87;;528570229;;;45.8085116;1.2662152000000333;True;True;True;True;False;False
131_PART;Les P'tits Colibris;PART;24;Mac;0;          ;0;08:00;19:00;59 rue Blomet;75015;Paris;;;;75;;;Crèches de France;creches-de-france;48.84207990;2.30439040;False;True;True;True;False;True
139;GEX ST GENIS POUILLY (DSP);DSP;45;MAC;45;02/01/2013;0;07:00;19:00;25 rue Lucie Aubrac;01630;SAINT GENIS POUILLY;04 37 46 17 78;gex.pouilly@lpcr.fr;LPCR PAYS DE GEX;01;;505248880;;;46.25093390000001;6.027339100000063;True;True;True;True;False;False
16_PART;Bibliothèque Nationale de France;PART;26;Mac;0;          ;0;08:00;19:30;15 bis rue René Goscinny;75013;Paris;;;;;;;Les Petits Tourbillons;les-petits-tourbillons;48.83030510;2.37965330;False;True;True;True;False;True
161;SAINT DENIS;CEP;49;MAC;49;25/08/2014;0;07:45;19:00;ZAC Landy Pleyel - Immeuble City One - 5 rue Jean-Philippe Rameau;93210;SAINT DENIS;01 55 90 44 52;saint.denis@lpcr.fr;LPCR GROUPE;93;;528570229;;les-petits-chaperons-rouges;48.9209392;2.35625129999994;True;True;True;True;False;True
165;PARIS 17 LEVIS;CEP;13;MAC;13;01/09/2014;0;08:30;19:00;22 rue de Tocqueville (Accès piétons : 7 place de Lévis);75017;PARIS;01 55 90 44 53;paris.levis@lpcr.fr;LPCR GROUPE;75;;528570229;;les-petits-chaperons-rouges;48.88299230000001;2.3132914000000255;True;True;True;True;False;True
175;LA BOITE À MALICES DU CHERCHE-MIDI;CEP;10;MIC;10;13/09/2010;0;08:30;19:00;129 rue du Cherche Midi;75015;PARIS;01 80 49 54 10;paris.cherchemidi@crechesetmalices.com;LPCR GROUPE;75;;528570229;;creches-et-malices;48.8449357;2.318498800000043;True;True;True;True;False;True
180;LES MALICIEUX DE BACON;CEP;10;MIC;10;20/06/2011;0;08:30;19:00;11 rue Roger Bacon;75017;PARIS;01 70 08 19 84;paris.bacon@crechesetmalices.com;LPCR GROUPE;75;;528570229;;creches-et-malices;48.8828374;2.28947160000007;True;True;True;True;False;True
189;LES MALICIEUX DE PAUL ADAM;CEP;10;MIC;10;21/05/2012;0;08:30;19:00;11-17 avenue Paul Adam;75017;PARIS;01 70 08 19 87;paris.adam@crechesetmalices.com;LPCR GROUPE;75;;528570229;;creches-et-malices;48.88746489999999;2.29613889999996;True;True;True;True;False;True
191_PART;La Maison des Chatons;PART;10;Micro-crèche;0;          ;0;08:00;18:30;25 rue Alexis Perroncel;69100;Villeurbanne;;;;44;;;Crèches Expansion;creches-expansion;45.77460790;4.87245700;False;True;True;True;False;True
192;LES MALICIEUX DE LACHARRIERE;CEP;10;MIC;10;03/09/2012;0;08:30;19:00;9 rue Lacharriere;75011;PARIS;01 80 49 24 82;paris.lacharriere@crechesetmalices.com;LPCR GROUPE;75;;528570229;;creches-et-malices;48.86218419999999;2.378132800000003;True;True;True;True;False;True
192_PART;Gratte Ciel;PART;10;Micro-crèche;0;          ;0;08:00;18:30;59 rue Paul Verlaine;69100;Villeurbanne;;;;44;;;Crèches Expansion;creches-expansion;45.76438750;4.88058290;False;True;True;True;False;True
199;LES MALICIEUX DE JAVEL;CEP;10;MIC;10;20/05/2013;0;08:30;19:00;187, rue de Javel;75015;PARIS;01 80 49 54 12;paris.javel@crechesetmalices.com;LPCR GROUPE;75;;528570229;;creches-et-malices;48.8404263;2.2922730999999885;True;True;True;True;False;True
203_PART;Alice Pain d'Epice;PART;38;Mac;0;          ;0;07:00;19:00;Rue des 9 Chemins de Douai;59121;Prouvy;;;;95;;;Des Etoiles Plein les Yeux;des-etoiles-plein-les-yeux;50.33396600;3.41852280;False;True;False;False;False;True
18_PART;Saint Cloud;PART;40;Mac;0;          ;0;08:15;19:10;58 rue Gounod;92210;Saint Cloud;;;;;;;Little Frogs;little-frogs;48.84272200;2.20905950;True;True;True;True;False;True
182;LES MALICIEUX DE SWEETCO;CEP;10;MIC;10;08/09/2011;0;08:00;19:00;2 rue du maréchal Leclerc;59115;LEERS;03 61 26 19 70;leers@crechesetmalices.com;LPCR GROUPE;59;;528570229;;creches-et-malices;50.6803663;3.2409651000000395;True;True;True;True;False;True
184;LES MALICIEUX DE MALESHERBES;CEP;10;MIC;10;24/10/2011;0;08:30;19:00;63 boulevard Malesherbes;75008;PARIS;01 70 08 19 61;paris.malesherbes@crechesetmalices.com;LPCR GROUPE;75;;528570229;;creches-et-malices;48.8762278;2.317588999999998;True;True;True;True;False;True
19;ENGHIEN LE LAC (DSP);DSP;50;MAC;50;02/01/2008;0;07:30;19:00;Maison de la Petite Enfance -18 rue du Temple;95880;ENGHIEN LES BAINS;01 41 05 53 91;enghienrdc@lpcr.fr;LPCR COLLECTIVITES PUBLIQUES;95;;494149990;;;48.9753169;2.307544499999949;True;True;True;True;False;False
19_PART;Les Pitchouns d'Athélia;PART;72;Mac;0;          ;0;08:00;18:00;515 avenue de la Tramontane;13600;La Ciotat;;;;13;;;Crèches du Sud;creches-du-sud;43.20616580;5.60197210;True;True;True;True;False;True
202;PARIS 18 MONTCALM;CEP;18;MAC;18;26/08/2013;0;08:30;19:00;48/50 rue Montcalm;75018;PARIS;01 70 08 19 17;paris.montcalm@lpcr.fr;LPCR GROUPE;75;;528570229;;les-petits-chaperons-rouges;48.8939506;2.3398171999999704;True;True;True;True;False;True
207;LES MALICIEUX DE MOUVAUX;CEP;10;MIC;10;18/03/2014;0;08:00;19:00;604 rue de Tourcoing;59420;MOUVAUX;09 82 50 62 85;mouvaux@crechesetmalices.com;LPCR GROUPE;59;;528570229;;creches-et-malices;50.7164461;3.1389537999999675;True;True;True;True;False;True
213_PART;Le Jardin des Couleurs;PART;30;Micro-crèche;0;          ;0;06:00;20:00;Avenue de l'Europe;59400;Fontaine Notre Dame;;;;59;;;Des Etoiles Plein les Yeux;des-etoiles-plein-les-yeux;50.17267780;3.20045930;True;True;False;False;False;True
217;LES MALICIEUX DE DAMREMONT;CEP;10;MIC;10;03/11/2014;0;08:30;19:00;89 rue Damrémont;75018;PARIS;01 70 08 19 16;paris.damremont@crechesetmalices.com;LPCR GROUPE;75;;528570229;;creches-et-malices;48.8939786;2.3364520000000084;True;True;True;True;False;True
218;LES MALICIEUX DE LAFAYETTE;CEP;10;MIC;10;01/01/2015;0;08:30;19:00;166 rue Lafayette;75010;PARIS;01 40 34 26 59;paris.lafayette@crechesetmalices.com;LPCR GROUPE;75;;528570229;;creches-et-malices;48.8796013;2.3585308000000396;True;True;True;True;False;True
220;LES MALICIEUX DE PELLEVOISIN;CEP;10;MIC;10;12/01/2015;0;07:30;19:00;207 Rue du Faubourg de Roubaix;59000;LILLE;09 86 18 66 23;lille.pellevoisin@crechesetmalices.com;LPCR GROUPE;59;;528570229;;creches-et-malices;50.6423105;3.0879846999999927;True;True;True;True;False;True
224;LES MALICIEUX DE MAZARGUES;CEP;10;MIC;10;01/09/2015;0;08:00;18:30;81 bd de la Concorde;13009;MARSEILLE;04 13 42 00 55;marseille.mazargues@crechesetmalices.com;LPCR GROUPE;13;;528570229;;creches-et-malices;43.2478162;5.4010544999999865;True;True;True;True;False;True
226_PART;Saint Sébastien de Morsent;PART;10;Micro-crèche;0;          ;0;08:00;18:30;22 rue du Général de Gaulle;27180;Saint Sébastien de Morsent;;;;;;;Happy Zou ;prismes-happy-zou-normandie;49.00782980;1.08501160;False;True;True;True;False;True
229;KEMBS;CEP;29;MAC;29;14/09/2015;0;07:30;18:30;8 Allée des Marronniers;68 680;KEMBS;03 68 10 00 19;kembs@lpcr.fr;LPCR GRAND EST;68;;533474094;;les-petits-chaperons-rouges;47.6579175;7.5061379999999644;True;True;True;True;False;True
230_PART;Morillons;PART;10;Micro-crèche;0;          ;0;08:00;18:30;3 rue des Morillons;75015;Paris;;;;;;;Happy Zou ;happy-zou-paris;48.83439270;2.29628460;False;True;False;True;False;True
235;CERGY;CEP;26;MAC;26;01/09/2015;0;08:00;19:30;BUROPLUS 07 - 7 rue de la Grande Ourse - bât 7;95800;CERGY;01 75 72 00 00;cergy@lpcr.fr;LPCR GROUPE;95;;528570229;;les-petits-chaperons-rouges;49.053104;2.0291071999999986;True;True;True;True;False;True
238;BOULOGNE BILLANCOURT BELLEVUE;CEP;24;MAC;24;01/09/2015;0;08:00;19:00;95bis/97 rue de Bellevue;92100;BOULOGNE BILLANCOURT;01 74 71 08 79;boulogne.sevres@lpcr.fr;LPCR GROUPE;92;;528570229;;les-petits-chaperons-rouges;48.8335222;2.2318917999999712;True;True;True;True;False;True
238_PART;Courlancy;PART;10;Micro-crèche;0;          ;0;08:00;18:30;14 rue du Général de Gaulle;51100;Reims;;;;;;;Happy Zou ;happy-zou-reims;49.24628830;4.01845270;False;True;False;True;False;True
239;LES MALICIEUX DE PIGALLE;CEP;10;MIC;10;31/08/2015;0;08:30;19:00;59 rue Jean Baptiste Pigalle;75 009;PARIS;01 70 08 16 93;paris.pigalle@crechesetmalices.com;LPCR GROUPE;75;;528570229;;creches-et-malices;48.8809378;2.3355291999999963;True;True;True;True;False;True
239_PART;Clairmarais;PART;10;Micro-crèche;0;          ;0;08:00;18:30;9 rue des Romains;51100;Reims;;;;;;;Happy Zou ;happy-zou-reims;49.26218650;4.02084160;False;True;False;True;False;True
243;LES MALICIEUX DU LAC;CEP;10;MIC;0;21/05/2015;0;08:00;19:00;41 rue du Lac;69003;LYON;04 27 18 00 56;lyon.lac@crechesetmalices.com;LPCR GROUPE;69;;528570229;;creches-et-malices;45.754903;4.855188699999985;True;True;True;True;False;True
244;LES MALICIEUX DE CUVIER;CEP;10;MIC;10;21/05/2015;0;08:00;18:30;169 rue Cuvier;69006;LYON;04 27 18 00 57;lyon.cuvier@crechesetmalices.com;LPCR GROUPE;69;;528570229;;creches-et-malices;45.76798160000001;4.855980899999963;True;True;True;True;False;True
246;ISSY LES MOULINEAUX ARCHE DE NOE (DSP);DSP;30;MAC;30;01/08/2015;0;08:00;19:30;8 bd GARIBALDI;92130;ISSY LES MOULINEAUX;01 41 23 84 88;issy.arche@lpcr.fr;LPCR ISSY LES MOULINEAUX ARCHE DE NOE;92;;800154791;;;48.8238575;2.262274599999955;True;True;True;True;False;False
25;SAINT QUENTIN;CEP;30;MAC;47;28/04/2008;0;07:30;18:30;Parc d'activité du Bois de la Choque - Site Créatis;02100;SAINT QUENTIN;03 83 22 19 06;saint.quentin@lpcr.fr;LPCR GROUPE;02;;528570229;;les-petits-chaperons-rouges;49.85825399999999;3.2636870000000044;True;True;True;True;False;True
251;LES MALICIEUX DE WAZEMMES;CEP;10;MIC;10;31/08/2015;0;08:30;19:00;405 RUE LEON GAMBETTA;59000;LILLE;03 59 09 06 67;lille.wazemmes@crechesetmalices.com;LPCR GROUPE;59;;528570229;;creches-et-malices;50.6258316;3.046168200000011;True;True;True;True;False;True
194;LES MALICIEUX DE BONNE GRAINE;CEP;10;MIC;10;05/11/2012;0;08:30;19:00;4 passage de la Bonne Graine;75011;PARIS;09 83 55 65 51;paris.graine@crechesetmalices.com;LPCR GROUPE;75;;528570229;;creches-et-malices;48.8513682;2.376882300000034;True;True;True;True;False;True
196_PART;Le Petit Monde de Léopold;PART;10;Micro-crèche;0;          ;0;07:00;19:00;17 avenue Jacques Duclos;95270;Saint Martin du Tertre;;;;85;;;Crèches Expansion;creches-expansion;49.10482830;2.34165170;False;True;True;True;False;True
197_PART;La Maison de la Marlinière;PART;10;Micro-crèche;0;          ;0;07:30;18:30;3 place Sainte Beuve;95270;Belloy en France;;;;85;;;Crèches Expansion;creches-expansion;49.08940980;2.36756770;True;True;True;True;False;True
198_PART;Les Bourguignons;PART;10;Micro-crèche;0;          ;0;08:00;19:00;1 rue Pierre Joigneaux;92600;Asnières sur Seine;;;;85;;;Demain 2 Pieds;demain-2-pieds;48.91013060;2.27208870;False;True;True;True;False;True
200;LES MALICIEUX DE MOLINEL;CEP;10;MIC;10;21/05/2013;0;08:00;19:00;Place Gentil Muiron;59000;LILLE;03 61 26 19 53;lille.molinel@crechesetmalices.com;LPCR GROUPE;59;;528570229;;creches-et-malices;50.6313034;3.0660620999999537;True;True;True;True;False;True
200_PART;Les Petits Pas du Tertre;PART;25;Mac;0;          ;0;07:00;19:00;74 avenue du Général de Gaulle;10410;Saint Parres aux Tertres;;;;87;;;Des Etoiles Plein les Yeux;des-etoiles-plein-les-yeux;48.29661410;4.12611760;True;True;False;False;False;True
207_PART;Dansons la Capucine;PART;38;Mac;0;          ;0;07:00;19:00;Rue Lusanger;59167;Lallaing;;;;59;;;Des Etoiles Plein les Yeux;des-etoiles-plein-les-yeux;50.38061490;3.17822920;False;True;False;False;False;True
208;LES MALICIEUX DE BERNARDY;CEP;10;MIC;10;14/04/2014;0;08:00;18:30;26 rue Jean de Bernardy;13001;MARSEILLE;09 81 14 00 15;marseille.bernardy@crechesetmalices.com;LPCR GROUPE;13;;528570229;;creches-et-malices;43.30233319999999;5.388781600000016;True;True;True;True;False;True
209;LES MALICIEUX DES TERTIALES;CEP;10;MIC;10;14/04/2014;0;08:00;19:00;2 rue Henry Derycke;59300;VALENCIENNES;09 81 98 03 45;valenciennes@crechesetmalices.com;LPCR GROUPE;59;;528570229;;creches-et-malices;50.3650781;3.526676199999997;True;True;True;True;False;True
214_PART;Au Clair de la Lune;PART;38;Mac;0;          ;0;07:00;19:00;Rue Faidherbe;59490;Somain;;;;59;;;Des Etoiles Plein les Yeux;des-etoiles-plein-les-yeux;50.35585200;3.28062000;True;True;False;False;False;True
216_PART;Souris Verte;PART;38;Mac;0;          ;0;05:00;21:00;485 rue Clémenceau;59552;Lambres Lez Douai;;;;59;;;Des Etoiles Plein les Yeux;des-etoiles-plein-les-yeux;50.35636980;3.05825880;True;True;False;False;False;True
222;LES MALICIEUX DE MAGENTA;CEP;10;MIC;10;01/03/2015;0;08:30;19:00;36 boulevard Magenta;75010;PARIS;01 80 49 24 52;paris.magenta@crechesetmalices.com;LPCR GROUPE;75;;528570229;;creches-et-malices;48.872078;2.3602736000000277;True;True;True;True;False;True
224_PART;Pantin;PART;10;Micro-crèche;0;          ;0;08:00;19:00;5 rue de la Liberté;93500;Pantin;;;;;;;Rire et Découvrir;groupe-rire-et-decouvrir;48.89278020;2.40295520;False;False;False;False;False;True
23;ROUBAIX EST;CEP;45;MAC;45;14/04/2008;0;07:30;19:30;Parc d'activités de Roubaix Est - 4 Rue du Catillon;59115;LEERS;09 62 31 15 43;roubaix@lpcr.fr;LPCR GROUPE;59;;528570229;;les-petits-chaperons-rouges;50.6678525;3.238310599999977;True;True;True;True;False;True
234_PART;Victor Basch;PART;10;Micro-crèche;0;          ;0;08:00;18:30;40 rue Victor Basch;92120;Montrouge;;;;;;;Happy Zou ;happy-zou-paris;48.81233510;2.31989880;False;True;False;True;False;True
236_PART;Villiers;PART;10;Micro-crèche;0;          ;0;08:00;18:30;4 rue de Villiers;92300;Levallois Perret;;;;;;;Happy Zou ;happy-zou-paris;48.88731540;2.28311860;False;True;False;True;False;True
237;ATHIS-MONS;CEP;31;MAC;31;14/09/2015;0;07:30;19:00;41/47, avenue François Mitterrand;91200;ATHIS-MONS;01 74 06 21 44;athis.mons@lpcr.fr;LPCR GROUPE;91;;528570229;;les-petits-chaperons-rouges;48.70207120000001;2.3714707000000317;True;True;True;True;False;True
241_PART;Pargny les Reims;PART;10;Micro-crèche;0;          ;0;08:00;18:30;2 rue des Ormes;51422;Pargny les Reims;;;;;;;Happy Zou ;happy-zou-reims;49.25496;3.951907799999958;False;True;False;True;False;True
248_PART;Gallieni;PART;10;Micro-crèche;0;          ;0;08:00;18:30;38 rue Galliéni;92600;Asnières sur Seine;;;;;;;Happy Zou ;happy-zou-reims;48.90906580;2.28673560;False;True;False;True;False;True
250;LES MALICIEUX DE CURIE;CEP;10;MIC;10;19/10/2015;0;08:30;19:00;1 Rue Curie;92 150;SURESNES;01 74 70 05 47;suresnes@crechesetmalices.com;LPCR GROUPE;92;;528570229;;creches-et-malices;48.87964040000001;2.2338492999999744;True;True;True;True;False;True
257_PART;Bezons;PART;25;Mac;0;          ;0;06:30;19:30;123 rue de l'Agriculture;95870;Bezons;;;;;;;IEPC;;48.93103570;2.21588270;False;True;True;True;True;False
258;LES MALICIEUX DE FLORALIA;CEP;10;MIC;10;22/02/2016;0;08:00;18:30;72 rue Floralia;13008;MARSEILLE;04 13 42 00 68;marseille.floralia@crechesetmalices.com;LPCR GROUPE;13;;528570229;;creches-et-malices;43.2440447;5.392365400000017;True;True;True;True;False;True
259;RUEIL 2;CEP;14;MAC;14;22/02/2016;0;07:30;19:00;85 bis avenue Albert 1er;92500;RUEIL MALMAISON;01 74 71 10 09;rueil2@lpcr.fr;LPCR GROUPE;92;;528570229;;les-petits-chaperons-rouges;48.8838251;2.1742857000000413;True;True;True;True;False;True
261_PART;Paris 18;PART;17;Mac;0;          ;0;07:30;19:00;5 impasse Marie Blanche;75018;Paris;;;;;;;Kids Cool;kids-cool;48.88584450;2.33249440;False;True;True;True;False;True
262;LES MALICIEUX DE CORBIERE;CEP;10;MIC;10;04/04/2016;0;08:30;18:30;43 Bd Tristan Corbière;13012;MARSEILLE;04 13 42 00 67;marseille.corbiere@crechesetmalices.com;LPCR GROUPE;13;;528570229;;creches-et-malices;43.314908;5.4171268000000055;True;True;True;True;False;True
262_PART;Bourg la Reine;PART;30;Mac;0;          ;0;07:30;19:00;23 avenue du Général Leclerc;92014;Bourg la Reine;;;;;;;Kids Cool;kids-cool;48.78574600;2.31847500;True;True;True;True;False;True
206;LES MALICIEUX DE CONDORCET;CEP;10;MIC;10;20/01/2014;0;08:30;19:00;60 Rue Condorcet;75009;PARIS;01 80 48 99 90;paris.condorcet@crechesetmalices.com;LPCR GROUPE;75;;528570229;;creches-et-malices;48.8804638;2.342057000000068;True;True;True;True;False;True
21;RUNGIS VILLENEUVE;CEP;48;MAC;48;14/01/2008;0;07:30;19:00;47 rue de Villeneuve - BP 80164;94150;RUNGIS;01 71 33 14 10;rungis.orly@lpcr.fr;LPCR GROUPE;94;;528570229;;les-petits-chaperons-rouges;48.74271049999999;2.353978600000005;True;True;True;True;False;True
213;LES MALICIEUX DE COUDRAY;CEP;10;MIC;10;08/09/2014;0;08:30;19:00;6-8 rue Tronson du Coudray;75008;PARIS;01 70 08 19 60;paris.coudray@crechesetmalices.com;LPCR GROUPE;75;;528570229;;creches-et-malices;48.87323989999999;2.322354799999971;True;True;True;True;False;True
214;LES MALICIEUX DE DAUNAY;CEP;10;MIC;10;15/09/2014;0;08:30;19:00;8 Impasse Daunay;75011;PARIS;01 80 49 24 81;paris.daunay@crechesetmalices.com;LPCR GROUPE;75;;528570229;;creches-et-malices;48.8602836;2.387107300000025;True;True;True;True;False;True
216;LES MALICIEUX DE PLAN DE CAMPAGNE;CEP;10;MIC;10;13/10/2014;0;08:00;18:30;1948 chemin de Bellepeire;13170;LES PENNES MIRABEAU;04 13 42 00 88;pennes.mirabeau@crechesetmalices.com;LPCR GROUPE;13;;528570229;;creches-et-malices;43.41509850000001;5.338817800000015;True;True;True;True;False;True
218_PART;La Fusée d'Eloi et Louise;PART;38;Mac;0;          ;0;07:00;19:00;Parc des activités de l'Etoile;59760;Grande Synthe;;;;59;;;Des Etoiles Plein les Yeux;des-etoiles-plein-les-yeux;51.01354700;2.30257700;False;True;False;False;False;True
223_PART;Romainville;PART;20;Mac;0;          ;0;08:00;19:00;160 rue de la République;93230;Romainville;;;;;;;Rire et Découvrir;groupe-rire-et-decouvrir;48.87933770;2.43278060;True;False;False;False;False;True
228_PART;Mont Saint Aignan;PART;10;Micro-crèche;0;          ;0;08:00;18:30;1 place des Coquets;76130;Mont Saint Aignan;;;;;;;Happy Zou ;prismes-happy-zou-normandie;49.46204030;1.08132990;False;True;True;True;False;True
236;CARRIERES SUR SEINE LES DIABLOTINS (DSP);DSP;55;MAC;55;01/04/2015;0;07:45;18:45;23 avenue du Maréchal Juin;78420;CARRIERES-SUR-SEINE;01 55 90 44 57;carrieres.seine@lpcr.fr;LPCR CARRIERES SUR SEINE;78;;802895441;;;48.912082;2.178049299999998;True;True;True;True;False;False
237_PART;Lavoisier;PART;10;Micro-crèche;0;          ;0;08:00;18:30;20 rue Lavoisier;95000;Pontoise;;;;;;;Happy Zou ;happy-zou-paris;49.04302930;2.08050690;False;True;False;True;False;True
